date,ticker,measure,value
2016-03-31,TSLA,revenue,1147048000.0
2016-06-30,TSLA,revenue,1270017000.0
2016-09-30,TSLA,revenue,2298436000.0
2016-12-31,TSLA,revenue,2284631000.0
2017-03-31,TSLA,revenue,2696270000.0
2017-06-30,TSLA,revenue,2789557000.0
2017-09-30,TSLA,revenue,2984675000.0
2017-12-31,TSLA,revenue,3288249000.0
2018-03-31,TSLA,revenue,3408751000.0
2018-06-30,TSLA,revenue,4002231000.0
2018-09-30,TSLA,revenue,6824413000.0
2018-12-31,TSLA,revenue,7225873000.0
2019-03-31,TSLA,revenue,4541464000.0
2019-06-30,TSLA,revenue,6349676000.0
2019-09-30,TSLA,revenue,6303000000.0
2019-12-31,TSLA,revenue,7384000000.0
2020-03-31,TSLA,revenue,5985000000.0
2020-06-30,TSLA,revenue,6036000000.0
2020-09-30,TSLA,revenue,8771000000.0
2020-12-31,TSLA,revenue,10744000000.0
2021-03-31,TSLA,revenue,10389000000.0
2021-06-30,TSLA,revenue,11958000000.0
2021-09-30,TSLA,revenue,13757000000.0
2021-12-31,TSLA,revenue,17719000000.0
2022-03-31,TSLA,revenue,18756000000.0
2022-06-30,TSLA,revenue,16934000000.0
2022-09-30,TSLA,revenue,21454000000.0
2022-12-31,TSLA,revenue,24318000000.0
2023-03-31,TSLA,revenue,23329000000.0
2023-06-30,TSLA,revenue,24927000000.0
2023-09-30,TSLA,revenue,23350000000.0
2023-12-31,TSLA,revenue,25167000000.0
2024-03-31,TSLA,revenue,21301000000.0
2024-06-30,TSLA,revenue,25500000000.0
2024-09-30,TSLA,revenue,25182000000.0
2024-12-31,TSLA,revenue,25707000000.0
2025-03-31,TSLA,revenue,19335000000.0
2025-06-30,TSLA,revenue,22496000000.0
2025-09-30,TSLA,revenue,28095000000.0
2025-12-31,TSLA,revenue,24901000000.0
2014-12-31,TSLA,stockholders_equity,911710000.0
2015-03-31,TSLA,stockholders_equity,825997000.0
2015-06-30,TSLA,stockholders_equity,715934000.0
2015-09-30,TSLA,stockholders_equity,1314656000.0
2015-12-31,TSLA,stockholders_equity,1088944000.0
2016-03-31,TSLA,stockholders_equity,970365000.0
2016-06-30,TSLA,stockholders_equity,2520294000.0
2016-09-30,TSLA,stockholders_equity,2680488000.0
2016-12-31,TSLA,stockholders_equity,4752911000.0
2017-03-31,TSLA,stockholders_equity,4987719000.0
2017-06-30,TSLA,stockholders_equity,5105752000.0
2017-09-30,TSLA,stockholders_equity,4711480000.0
2017-12-31,TSLA,stockholders_equity,4237242000.0
2018-03-31,TSLA,stockholders_equity,4450695000.0
2018-06-30,TSLA,stockholders_equity,3906421000.0
2018-09-30,TSLA,stockholders_equity,4508838000.0
2018-12-31,TSLA,stockholders_equity,4923243000.0
2019-03-31,TSLA,stockholders_equity,4605596000.0
2019-06-30,TSLA,stockholders_equity,5715393000.0
2019-09-30,TSLA,stockholders_equity,6040000000.0
2019-12-31,TSLA,stockholders_equity,6618000000.0
2020-03-31,TSLA,stockholders_equity,9173000000.0
2020-06-30,TSLA,stockholders_equity,9855000000.0
2020-09-30,TSLA,stockholders_equity,16031000000.0
2020-12-31,TSLA,stockholders_equity,22225000000.0
2021-03-31,TSLA,stockholders_equity,23017000000.0
2021-06-30,TSLA,stockholders_equity,24804000000.0
2021-09-30,TSLA,stockholders_equity,27053000000.0
2021-12-31,TSLA,stockholders_equity,30189000000.0
2022-03-31,TSLA,stockholders_equity,34085000000.0
2022-06-30,TSLA,stockholders_equity,36376000000.0
2022-09-30,TSLA,stockholders_equity,39851000000.0
2022-12-31,TSLA,stockholders_equity,44704000000.0
2023-03-31,TSLA,stockholders_equity,48054000000.0
2023-06-30,TSLA,stockholders_equity,51130000000.0
2023-09-30,TSLA,stockholders_equity,53466000000.0
2023-12-31,TSLA,stockholders_equity,62634000000.0
2024-03-31,TSLA,stockholders_equity,64378000000.0
2024-06-30,TSLA,stockholders_equity,66468000000.0
2024-09-30,TSLA,stockholders_equity,69931000000.0
2024-12-31,TSLA,stockholders_equity,72913000000.0
2025-03-31,TSLA,stockholders_equity,74653000000.0
2025-06-30,TSLA,stockholders_equity,77314000000.0
2025-09-30,TSLA,stockholders_equity,79970000000.0
2025-12-31,TSLA,stockholders_equity,82137000000.0
2014-12-31,TSLA,total_assets,5849251000.0
2015-03-31,TSLA,total_assets,6120030000.0
2015-06-30,TSLA,total_assets,6468185000.0
2015-09-30,TSLA,total_assets,7547497000.0
2015-12-31,TSLA,total_assets,8092460000.0
2016-03-31,TSLA,total_assets,9191702000.0
2016-06-30,TSLA,total_assets,11868952000.0
2016-09-30,TSLA,total_assets,12592397000.0
2016-12-31,TSLA,total_assets,22664076000.0
2017-03-31,TSLA,total_assets,25053726000.0
2017-06-30,TSLA,total_assets,26043705000.0
2017-09-30,TSLA,total_assets,28107074000.0
2017-12-31,TSLA,total_assets,28655372000.0
2018-03-31,TSLA,total_assets,27271429000.0
2018-06-30,TSLA,total_assets,27910000000.0
2018-09-30,TSLA,total_assets,29262713000.0
2018-12-31,TSLA,total_assets,29739614000.0
2019-03-31,TSLA,total_assets,28912524000.0
2019-06-30,TSLA,total_assets,31872597000.0
2019-09-30,TSLA,total_assets,32795000000.0
2019-12-31,TSLA,total_assets,34309000000.0
2020-03-31,TSLA,total_assets,37250000000.0
2020-06-30,TSLA,total_assets,38135000000.0
2020-09-30,TSLA,total_assets,45691000000.0
2020-12-31,TSLA,total_assets,52148000000.0
2021-03-31,TSLA,total_assets,52972000000.0
2021-06-30,TSLA,total_assets,55146000000.0
2021-09-30,TSLA,total_assets,57834000000.0
2021-12-31,TSLA,total_assets,62131000000.0
2022-03-31,TSLA,total_assets,66038000000.0
2022-06-30,TSLA,total_assets,68513000000.0
2022-09-30,TSLA,total_assets,74426000000.0
2022-12-31,TSLA,total_assets,82338000000.0
2023-03-31,TSLA,total_assets,86833000000.0
2023-06-30,TSLA,total_assets,90591000000.0
2023-09-30,TSLA,total_assets,93941000000.0
2023-12-31,TSLA,total_assets,106618000000.0
2024-03-31,TSLA,total_assets,109226000000.0
2024-06-30,TSLA,total_assets,112832000000.0
2024-09-30,TSLA,total_assets,119852000000.0
2024-12-31,TSLA,total_assets,122070000000.0
2025-03-31,TSLA,total_assets,125111000000.0
2025-06-30,TSLA,total_assets,128567000000.0
2025-09-30,TSLA,total_assets,133735000000.0
2025-12-31,TSLA,total_assets,137806000000.0
